2978,HP:0004287,Huesos de la mano en punta
2979,HP:0004288,Pseudoepífisis de huesos de la mano
2980,HP:0004289,Focos escleróticos en huesos de la mano
2981,HP:0004290,Esclerosis de los huesos de la mano con estrías transversales
2982,HP:0004291,Calcificaciones punteadas de huesos de la mano
2983,HP:0004292,Huesos de la mano poco modelados
2984,HP:0004293,Sinostosis del segundo metacarpiano - trapezoide
2985,HP:0004294,Subluxación de las articulaciones metacarpo - falángicas
2986,HP:0004295,Anomalía de la mucosa gástrica
2987,HP:0004296,Anomalía de la vasculatura gastrointestinal
2988,HP:0004297,Anomalía del sistema biliar
2989,HP:0004298,Anomalía de la pared abdominal
2990,HP:0004299,Hernia de la pared abdominal
2991,HP:0004302,Problemas motores funcionales
2992,HP:0004303,Anomalía de las fibras musculares
2993,HP:0004305,Movimientos involuntarios
2994,HP:0004306,Anomalía del endocardio
2995,HP:0004307,Localización anatómica anormal del corazón
2996,HP:0004308,Arritmias ventriculares
2997,HP:0004309,Preexcitación ventricular
2998,HP:0004311,Alteración de los macrófagos
2999,HP:0004312,Alteración de los reticulocitos
3000,HP:0004313,Hipogammaglobulinemia
3001,HP:0004315,Déficit de IgG
3002,HP:0004319,Hipoaldosteronismo
3003,HP:0004320,Fístula vaginal
3004,HP:0004321,Fístula de la vejiga
3005,HP:0004322,Talla baja
3006,HP:0004323,Anomalía del peso corporal
3007,HP:0004324,Aumento de peso corporal
3008,HP:0004325,Disminución del peso corporal
3009,HP:0004326,Caquexia
3010,HP:0004327,Anomalía del humor vítreo
3011,HP:0004328,Anomalía del segmento anterior del ojo
3012,HP:0004329,Anomalía del segmento posterior del ojo
3013,HP:0004330,Aumento de la osificación del cráneo
3014,HP:0004331,Disminución de la osificación del cráneo
3015,HP:0004332,Alteración de los linfocitos
3016,HP:0004333,Células espumas en la médula ósea
3017,HP:0004334,Atrofia dérmica
3018,HP:0004336,Mielina excesiva
3019,HP:0004337,Anomalía del metabolismo de aminoácidos
3020,HP:0004338,Anomalía del metabolismo de la familia de aminoácidos aromáticos
3021,HP:0004339,Anomalía del metabolismo de aminoácidos sulfúricos
3022,HP:0004340,Anomalía del metabolismo de la vitamina b
3023,HP:0004341,Anomalía del metabolismo de la vitamina b12
3024,HP:0004342,Anomalía del metabolismo galactosido
3025,HP:0004343,Anomalía del metabolismo de los glicoesfingolípidos
3026,HP:0004344,Anomalía del metabolismo de la cerebrosidasa
3027,HP:0004345,Anomalía del metabolismo de gangliósidos
3028,HP:0004347,Debilidad de los músculos de la respiración
3029,HP:0004348,Anomalía de la densidad mineral ósea
3030,HP:0004349,Reducción de la densidad mineral ósea
3031,HP:0004352,Anomalía del metabolismo de las purinas
3032,HP:0004353,Anomalía del metabolismo de las pirimidinas
3033,HP:0004354,Anomalía del metabolismo del ácido carboxílico
3034,HP:0004356,Anomalía del metabolismo lisosomal
3035,HP:0004357,Anomalía del metabolismo de la leucina
3036,HP:0004358,Anomalía del metabolismo de superóxido
3037,HP:0004359,Anomalía del metabolismo de los ácidos grasos
3038,HP:0004360,Anomalía de la homeostasis ácido-base
3039,HP:0004361,Alteración del nivel plasmático de leptina
3040,HP:0004362,Anomalía de ganglios entéricos
3041,HP:0004363,Anomalía de la homeostasis del calcio
3042,HP:0004364,Anomalía de la homeostasis de compuestos nitrogenados
3043,HP:0004365,Anomalía del metabolismo del triptófano
3044,HP:0004368,Aumento de los niveles de purina
3045,HP:0004369,Disminución de los niveles de purina
3046,HP:0004370,Anomalía de regulación de la temperatura
3047,HP:0004371,Anomalía del metabolismo de glicosaminoglicanos
3048,HP:0004372,Conciencia reducida / confusión
3049,HP:0004373,Distonía focal
3050,HP:0004374,Hemiplejía / hemiparesia
3051,HP:0004375,Neoplasia del sistema nervioso
3052,HP:0004376,Tumores neuroblásticos
3053,HP:0004377,Neoplasia hematológica
3054,HP:0004378,Anomalía del ano
3055,HP:0004379,Anomalía de la actividad de la fosfatasa alcalina
3056,HP:0004380,Calcificación de la válvula aórtica
3057,HP:0004381,Estenosis aórtica supravalvular
3058,HP:0004382,Calcificación de la válvula mitral
3059,HP:0004383,Corazón izquierdo hipoplásico
3060,HP:0004384,Tronco tipo I
3061,HP:0004385,Diarrea prolongada
3062,HP:0004386,Inflamación gastrointestinal
3063,HP:0004387,Enterocolitis
3064,HP:0004388,Microcolon
3065,HP:0004389,Pseudo-obstrucción intestinal
3066,HP:0004390,Pólipos hamartomatosos
3067,HP:0004392,Prune belly
3068,HP:0004394,Pólipos gástricos múltiples
3069,HP:0004395,Desnutrición
3070,HP:0004396,Falta de apetito
3071,HP:0004397,Ano ectópico
3072,HP:0004398,Úlcera péptica
3073,HP:0004399,Atresia pilórica congénita
3074,HP:0004400,Anomalía del píloro
3075,HP:0004401,Íleo meconial
3076,HP:0004403,Atresia esofágica proximal
3077,HP:0004404,Anomalía del pezón
3078,HP:0004405,Pezones prominentes
3079,HP:0004406,Epistaxis recurrentes espontáneas
3080,HP:0004407,Abombamiento ósea paranasal
3081,HP:0004408,Anomalía del sentido del olfato
3082,HP:0004409,Hiposmia
3083,HP:0004411,Desviación del tabique nasal
3084,HP:0004414,Anomalía de la arteria pulmonar
3085,HP:0004415,Estenosis de la arteria pulmonar
3086,HP:0004416,Ateroesclerosis precoz
3087,HP:0004417,Claudicación intermitente
3088,HP:0004418,Tromboflebitis
3089,HP:0004419,Tromboflebitis recurrente
3090,HP:0004420,Trombosis arterial
3091,HP:0004421,Presión arterial sistólica elevada
3092,HP:0004422,Estrechamiento biparietal
3093,HP:0004423,Cráneo bífido oculto
3094,HP:0004425,Frente plana
3095,HP:0004426,Anomalía de las mejillas
3096,HP:0004428,Cara de duende
3097,HP:0004429,Infecciones virales recurrentes
3098,HP:0004430,Inmunodeficiencia combinada severa
3099,HP:0004431,Deficiencia del complemento
3100,HP:0004432,Agammaglobulinemia
3101,HP:0004433,Deficiencia de IgA secretora
3102,HP:0004434,Deficiencia de C8
3103,HP:0004437,Hiperostosis craneal
3104,HP:0004438,Hiperostosis frontal interna
3105,HP:0004439,Disostosis craneofacial
3106,HP:0004440,Craneosinostosis coronaria
3107,HP:0004442,Craneosinostosis sagital
3108,HP:0004443,Craneosinostosis lambdoidea
3109,HP:0004444,Esferocitosis
3110,HP:0004445,Eliptocitosis
3111,HP:0004446,Estomatocitosis
3112,HP:0004447,Poiquilocitosis
3113,HP:0004448,Insuficiencia hepática fulminante
3114,HP:0004450,Surco cutáneo preauricular
3115,HP:0004451,Apéndice cutáneo postauricular
3116,HP:0004452,Anomalía de los huesecillos del oído medio
3117,HP:0004453,Sobreplegamiento de la parte superior del hélix
3118,HP:0004454,Reflejos anormales del oído medio
3119,HP:0004458,Conducto auditivo interno dilatado
3120,HP:0004459,Exostosis del conducto auditivo externo
3121,HP:0004461,Fositas congénitas del lóbulo de la oreja
3122,HP:0004463,Ausencia de respuesta en los potenciales auditivos del tallo cerebral
3123,HP:0004464,Fosita cutánea postauricular
3124,HP:0004466,Potenciales evocados auditivos de tronco cerebral prolongados
3125,HP:0004467,Fosita cutánea preauricular
3126,HP:0004468,Cartílago traqueal anómalo
3127,HP:0004469,Bronquitis crónica
3128,HP:0004470,Cefalocele occipital
3129,HP:0004471,Aplasia cutis congénita sobre el vértice del cuero cabelludo
3130,HP:0004472,Hiperostosis mandibular
3131,HP:0004474,Persistencia de la fontanela anterior abierta
3132,HP:0004476,Aplasia cutis congénita en el área parietal
3133,HP:0004481,Macrocefalia progresiva
3134,HP:0004482,Macrocefalia relativa
3135,HP:0004484,Asimetría craneofacial
3136,HP:0004485,Cese del crecimiento de la cabeza
3137,HP:0004487,Acrobraquicefalia
3138,HP:0004488,Macrocefalia congénita
3139,HP:0004490,Hiperostosis de la calota
3140,HP:0004491,Fontanela posterior amplia
3141,HP:0004492,Fontanelas y suturas amplias
3142,HP:0004493,Hiperostosis craneofacial
3143,HP:0004499,Rinitis crónica debido a vía aérea nasal estrecha
3144,HP:0004502,Atresia de coanas bilateral
3145,HP:0004510,Hiperplasia de células de los islotes pancreáticos
3146,HP:0004523,Cejas largas
3147,HP:0004524,Hipotricosis de la región temporal
3148,HP:0004527,Pigmento en cúmulos gruesos de distribución irregular a lo largo del tallo del cabello
3149,HP:0004528,Hipotricosis generalizada
3150,HP:0004529,Alopecia atrófica en parches
3151,HP:0004532,Hipertricosis sacra
3152,HP:0004535,Hipertricosis cervical anterior
3153,HP:0004540,Hipertricosis generalizada congénita
3154,HP:0004552,Alopecia cicatricial del cuero cabelludo
3155,HP:0004554,Hipertricosis generalizada
3156,HP:0004557,Fusión vertebral anterior
3157,HP:0004558,Platispondilia cervical
3158,HP:0004562,Cuerpos vertebrales T12-L3 con lengüetas o picos
3159,HP:0004563,Incremento de la densidad ósea de la columna
3160,HP:0004565,Platispondilia severa
3161,HP:0004566,Vértebras en forma de pera
3162,HP:0004568,Cuerpos vertebrales con lengüetas o picos
3163,HP:0004570,Aumento de la altura vertebral
3164,HP:0004571,Ensanchamiento del canal espinal cervical
3165,HP:0004573,Acuñamiento anterior de T11
3166,HP:0004575,Fusión de articulaciones facetarias cervical media
3167,HP:0004576,Placas terminales vertebrales escleróticas
3168,HP:0004580,Festoneado anterior de los cuerpos vertebrales
3169,HP:0004581,Aumento de la altura vertebral anterior
3170,HP:0004582,Irregularidad de los cuerpos vertebrales
3171,HP:0004586,Cuerpos vertebrales bicóncavos
3172,HP:0004589,Displasia de segunda vértebra lumbar
3173,HP:0004590,Sacro hipoplásico
3174,HP:0004591,Cuerpos vertebrales en forma de disco
3175,HP:0004592,Platispondilia torácica
3176,HP:0004594,Montículo con forma de joroba de hueso en las partes centrales y posterior de la placa terminal vertebral
3177,HP:0004598,Centros de osificación vertebral supernumerarios
3178,HP:0004599,Cuerpos vertebrales ausentes o mínimamente osificados
3179,HP:0004601,Espina bífida oculta en l5
3180,HP:0004602,Fusión vertebral cervical (C2/C3)
3181,HP:0004603,Placas terminales del cuerpo vertebral hiperconvexas
3182,HP:0004605,Ausencia de mineralización de los cuerpos vertebrales
3183,HP:0004606,Cuerpos vertebrales sin osificación
3184,HP:0004607,Protusiones anteriores en forma de lengüeta de las vértebras torácicas inferiores.
3185,HP:0004608,Odontoides posicionado en forma anterior
3186,HP:0004609,Distorsión irregular de las vértebras
3187,HP:0004610,Estenosis del canal lumbar espinal
3188,HP:0004611,Concavidad anterior de las vértebras torácicas
3189,HP:0004614,Espina bífida oculta en s1
3190,HP:0004616,Arco vertebral hendido
3191,HP:0004617,Arcos vertebrales en mariposa
3192,HP:0004618,Cuerpos vertebrales con apariencia de sandwich
3193,HP:0004619,Cifoescoliosis lumbar
3194,HP:0004621,Pedículos vertebrales agrandados
3195,HP:0004622,Disminución progresiva del espacio intervertebral
3196,HP:0004625,Cuerpos vertebrales biconvexos
3197,HP:0004626,Escoliosis lumbar
3198,HP:0004629,Cuerpos vertebrales cervicales pequeños
3199,HP:0004630,Protusiones anteriores en forma de lengüeta de las vértebras torácicas
3200,HP:0004631,Disminución de la flexión de la columna cervical debido a contracturas de los músculos cervicales posteriores
3201,HP:0004632,Defectos de segmentación cervicales
3202,HP:0004633,Cifosis de vértebras torácicas bajas
3203,HP:0004634,Cuerpos vertebrales de forma cuboides
3204,HP:0004635,Fusión de las vértebras cervicales (C5/C6)
3205,HP:0004637,Disminución de la movilidad de la columna cervical
3206,HP:0004639,Alfafetoproteína elevada en líquido amniótico
3207,HP:0004646,Hipoplasia del hueso nasal
3208,HP:0004660,Hipoplasia de la musculatura facial
3209,HP:0004661,Debilidad muscular de los músculos de la frente
3210,HP:0004664,Hemangioma facial de la línea media
3211,HP:0004673,Disminución de la expresión facial
3212,HP:0004676,Arcos superciliares prominentes en adultos
3213,HP:0004679,Huesos del tarso grandes
3214,HP:0004681,Pliegue plantar profundo longitudinal
3215,HP:0004684,Talipes valgo
3216,HP:0004686,Acortamiento del tercer metatarsiano
3217,HP:0004688,Huesos del tarso irregulares
3218,HP:0004689,Cuarto metatarsiano corto
3219,HP:0004690,Tendón de aquiles engrosado
3220,HP:0004691,Sindactilia de dedos 2-3 del pie
3221,HP:0004692,Sindactilia de dedos 4-5 del pie
3222,HP:0004695,Punteado de la epífisis del calcáneo
3223,HP:0004696,Talipes cavo equinovaro
3224,HP:0004699,Osteoporosis metatarsal
3225,HP:0004704,Quinto metatarsiano corto
3226,HP:0004712,Malrotación renal
3227,HP:0004713,Insuficiencia renal reversible
3228,HP:0004717,Mala rotación axial del riñón
3229,HP:0004719,Riñones hiperecogénicos
3230,HP:0004722,Engrosamiento de la membrana basal glomerular
3231,HP:0004724,Nefrolitiasis por calcio
3232,HP:0004727,Alteración en la capacidad de concentración renal
3233,HP:0004729,Nefritis tubulointersticial aguda
3234,HP:0004732,Alteración en el aclaramiento de ácido úrico renal
3235,HP:0004734,Microquistes corticales renales
3236,HP:0004736,Ectopia renal cruzada con fusión
3237,HP:0004737,Glomeruloesclerosis global
3238,HP:0004742,Anomalía del sistema colector renal
3239,HP:0004743,Nefritis tubulointersticial crónica
3240,HP:0004746,Enfermedad de depósitos densos
3241,HP:0004749,Aleteo auricular
3242,HP:0004751,Taquicardia ventricular paroxística
3243,HP:0004752,Disociación auriculoventricular congénita
3244,HP:0004754,Fibrilación auricular permanente
3245,HP:0004755,Taquicardia supraventricular
3246,HP:0004756,Taquicardia ventricular
3247,HP:0004757,Fibrilación auricular paroxística
3248,HP:0004758,Taquicardias ventriculares polimórficas inducida por esfuerzo
3249,HP:0004761,Reestenosis de la arteria coronaria después de la angioplastia
3250,HP:0004762,Hipoplasia del ventrículo derecho
3251,HP:0004763,Taquicardia supraventricular paroxística
3252,HP:0004764,Degeneración mixomatosa de la válvula mitral
3253,HP:0004768,Pelo escaso en zona anterior del cuero cabelludo
3254,HP:0004771,Encanecimiento prematuro del vello corporal
3255,HP:0004779,Pelo del cuero cabelludo frágil
3256,HP:0004780,Hipertricosis del codo
3257,HP:0004783,Poliposis duodenal
3258,HP:0004784,Poliposis juvenil gastrointestinal
3259,HP:0004785,Malrotación de colon
3260,HP:0004786,Divertículos de yeyuno
3261,HP:0004787,Hepatitis fulminante
3262,HP:0004788,Linfedema intestinal
3263,HP:0004789,Intolerancia a la lactosa
3264,HP:0004790,Hipoplasia del intestino delgado
3265,HP:0004791,Ulceración esofágica
3266,HP:0004792,Fístula rectoperineal
3267,HP:0004794,Malrotación del intestino delgado
3268,HP:0004795,Pólipos estomacales hamartomatosos
3269,HP:0004796,Obstrucción gastrointestinal
3270,HP:0004797,Múltiples atresia del intestino delgado
3271,HP:0004798,Infección recurrente del tracto gastrointestinal
3272,HP:0004799,Divertículos yeyunoileal
3273,HP:0004800,Divertículos duodenales
3274,HP:0004802,Anemia hemolítica episódica
3275,HP:0004804,Anemia hemolítica congénita
3276,HP:0004808,Leucemia mieloide aguda
3277,HP:0004809,Trombocitopenia aloinmune neonatal
3278,HP:0004810,Anemia hipoplásica congénita
3279,HP:0004812,Leucemia linfoblástica aguda de células pre-B
3280,HP:0004813,Trombocitopenia postransfusional
3281,HP:0004814,Anemia hemolítica inducida por habas (favismo)
3282,HP:0004817,Anemia hemolítica sensible a fármacos
3283,HP:0004818,Hemoglobinuria paroxística nocturna
3284,HP:0004819,Anemia hipoplásica normocítica
3285,HP:0004820,Leucemia mielomonocítica aguda
3286,HP:0004821,Hipersegmentación de los núcleos de los neutrófilos
3287,HP:0004822,Eliptocitosis atípica
3288,HP:0004823,Anisopoiquilocitosis
3289,HP:0004825,Aumento de la afinidad por el oxígeno de la hemoglobina
3290,HP:0004826,Anemia megaloblástica resistente a folato
3291,HP:0004828,Anemia refractaria con sideroblastos en anillo
3292,HP:0004831,Tromboembolismo recurrente
3293,HP:0004835,Microesferocitosis
3294,HP:0004836,Leucemia promielocítica aguda
3295,HP:0004839,Piropoikilocitosis
3296,HP:0004840,Anemia microcítica hipocrómica
3297,HP:0004841,Disminución de la actividad del factor XII
3298,HP:0004844,Anemia hemolítica Coombs positiva
3299,HP:0004845,Leucemia monocítica aguda
3300,HP:0004846,Sangrado prolongado tras cirugía
3301,HP:0004848,Leucemia linfoblástica aguda Philadelphia positiva
3302,HP:0004850,Trombosis venosa profunda recurrente
3303,HP:0004851,Anemia megaloblástica sensible a folato
3304,HP:0004852,Reducción de fosfatasa alcalina de leucocitos
3305,HP:0004854,Trombocitopenia intermitente
3306,HP:0004855,Disminución de la actividad de la proteína S
3307,HP:0004856,Anemia microcítica normocrómica
3308,HP:0004857,Anemia macrocítica hipercrómica
3309,HP:0004859,Trombocitopenia amegacariocítica
3310,HP:0004860,Anemia megaloblástica sensible a tiamina
3311,HP:0004861,Anemia macrocítica refractaria
3312,HP:0004863,Anemia hemolítica compensada
3313,HP:0004864,Anemia sideroblástica refractaria
3314,HP:0004866,Alteración de la agregación plaquetaria inducida por ADP
3315,HP:0004870,Anemia hemolítica crónica
3316,HP:0004871,Fístula perineal
3317,HP:0004872,Hernia incisional
3318,HP:0004875,Estridor inspiratorio neonatal
3319,HP:0004876,Neumotórax espontáneo neonatal
3320,HP:0004878,Debilidad muscular intercostal
3321,HP:0004879,Hiperventilación intermitente
3322,HP:0004880,Infecciones respiratorias del recién nacido
3323,HP:0004881,Hipoventilación episódica
3324,HP:0004885,Dificultad respiratoria episódica
3325,HP:0004886,Estridor laríngeo congénito
3326,HP:0004887,Fallo respiratorio que requiere ventilación asistida
3327,HP:0004889,Episodios intermitentes de insuficiencia respiratoria debido a la debilidad muscular
3328,HP:0004890,Presión arterial pulmonar elevada
3329,HP:0004891,Infecciones recurrentes por aspiración
3330,HP:0004894,Estenosis traqueal
3331,HP:0004897,Estrés / acidosis láctica inducida por la infección
3332,HP:0004898,Acidosis láctica persistente
3333,HP:0004900,Acidosis láctica severa
3334,HP:0004901,Acidemia láctica inducida por el ejercicio
3335,HP:0004902,Acidosis láctica congénita
3336,HP:0004904,Diabetes tipo MODY
3337,HP:0004905,Deficiencia de vitamina a
3338,HP:0004906,Deshidratación hipernatrémica
3339,HP:0004909,Alcalosis metabólica hipocalemica hipoclorémica
3340,HP:0004910,Acidosis tubular renal con perdida del bicarbonato
3341,HP:0004911,Acidosis metabólica episódica
3342,HP:0004912,Raquitismo hipofosfatémico
3343,HP:0004913,Acidemia láctica intermitente
3344,HP:0004914,Hipoglucemia infantil recidivante
3345,HP:0004915,Deterioro del metabolismo de la galactosa
3346,HP:0004916,Ácidosis tubular distal generalizado
3347,HP:0004918,Acidosis metabólica hiperclorémica
3348,HP:0004919,Intolerancia a la galactosa
3349,HP:0004920,Acidemia fenilpirúvica
3350,HP:0004921,Anomalía de la homeostasis del magnesio
3351,HP:0004922,Hiperfenilalaninemia atípica
3352,HP:0004923,Hiperfenilalaninemia
3353,HP:0004924,Tolerancia oral a la glucosa anormal - alterada
3354,HP:0004925,Acidosis láctica crónica
3355,HP:0004926,Hipotensión ortostática debido a disfunción autonómica
3356,HP:0004927,Dilatación de la arteria pulmonar
3357,HP:0004930,Anomalía de la vasculatura pulmonar
3358,HP:0004931,Arteriosclerosis de pequeñas arterias cerebrales
3359,HP:0004933,Disección aórtica ascendente
3360,HP:0004934,Calcificación vascular
3361,HP:0004935,Atresia de la arteria pulmonar
3362,HP:0004936,Trombosis venosa
3363,HP:0004937,Aneurisma de la arteria pulmonar
3364,HP:0004938,Arterias cerebrales tortuosas
3365,HP:0004940,Calcificación arterial generalizada
3366,HP:0004941,Hipertensión portal extrahepática
3367,HP:0004942,Aneurisma aórtico
3368,HP:0004943,Aterosclerosis acelerada
3369,HP:0004944,Aneurisma cerebral
3370,HP:0004945,Disección de la arteria carótida interna extracraneal
3371,HP:0004947,Fístula arteriovenosa
3372,HP:0004948,Tortuosidad vascular
3373,HP:0004950,Enfermedad arterial periférica
3374,HP:0004952,Fístulas arteriovenosas pulmonares
3375,HP:0004955,Tortuosidad arterial generalizada
3376,HP:0004959,Dilatación de la aorta torácica descendente
3377,HP:0004960,Arteria pulmonar ausente
3378,HP:0004961,Honda de la arteria pulmonar
3379,HP:0004962,Calcificación de la aorta torácica
3380,HP:0004963,Calcificación de la aorta
3381,HP:0004964,Hipertrofia medial de la arterial pulmonar
3382,HP:0004966,Calcificación de la media de las grandes arterias
3383,HP:0004968,Hemorragia cerebral recurrente
3384,HP:0004969,Estenosis de la arteria pulmonar periférica
3385,HP:0004970,Dilatación aórtica ascendente
3386,HP:0004971,Hipoplasia de la arteria pulmonar
3387,HP:0004972,Presión arterial media elevada
3388,HP:0004974,Coartación de aorta abdominal
3389,HP:0004975,Deformidad de los fémures en matraz de Erlenmeyer
3390,HP:0004976,Dislocación de rodilla
3391,HP:0004977,Aplasia radial bilateral
3392,HP:0004979,Esclerosis metafisaria
3393,HP:0004980,Rarefacción metafisaria
3394,HP:0004981,Procesos estiloides cubitales prominentes
3395,HP:0004987,Acortamiento mesomélico de la pierna
3396,HP:0004990,Líneas epifisiarias
3397,HP:0004991,Acortamiento rizomélico del brazo
3398,HP:0004993,Huesos largos y delgados con diáfisis estrechas
3399,HP:0004997,Osificación multicéntrica de las epífisis proximales del húmero
3400,HP:0005001,Luxación rotuliana recidivante
3401,HP:0005003,Aplasia / hipoplasia de la epífisis capital femoral
3402,HP:0005004,Epífisis radial proximal aplanadas
3403,HP:0005005,Incurvación del fémur al nacer que mejora con el tiempo
3404,HP:0005008,Luxación de grandes articulaciones
3405,HP:0005009,Húmero en forma de mancuernas
3406,HP:0005010,Osteomielitis que conduce a la amputación debido a la lenta curación de las fracturas
3407,HP:0005011,Acortamiento mesomélico del brazo
3408,HP:0005013,Epífisis distal del radio displásicos
3409,HP:0005017,Condrocalcinosis poliarticular
3410,HP:0005019,Engrosamiento diafisario
3411,HP:0005021,Luxaciones de codo bilateral
3412,HP:0005025,Hipoplasia del húmero distal
3413,HP:0005026,Acortamiento del miembro mesomélico/rizomélico
3414,HP:0005028,Ensanchamiento de la metáfisis tibial proximal
3415,HP:0005033,Hipoplasia cubital distal
3416,HP:0005035,Acortamiento de todas las falanges de los dedos de los pies
3417,HP:0005036,Hipoplasia cubital unilateral
3418,HP:0005037,Sinostosis radiocubital proximal
3419,HP:0005039,Exostosis múltiples de huesos largos
3420,HP:0005041,Epífisis femoral irregular
3421,HP:0005042,Metáfisis irregulares similares al raquitismo
3422,HP:0005043,Irregularidad de la metáfisis del húmero proximal
3423,HP:0005045,Esclerosis cortical diafisaria
3424,HP:0005048,Sinostosis de los huesos del carpo
3425,HP:0005050,Dislocación anterolateral de la cabeza radial
3426,HP:0005054,Espículas metafisarias
3427,HP:0005059,Artralgia / artritis
3428,HP:0005060,Disminución de la extensión/flexión del codo
3429,HP:0005063,Epífisis irregulares y fragmentadas
3430,HP:0005066,Epífisis en forma de cono fusionadas dentro de sus metáfisis
3431,HP:0005067,Crecimiento excesivo del peroné proximal
3432,HP:0005068,Procesos estiloides ausentes del radio/cúbito
3433,HP:0005069,Reducción de miembro rizo-meso-acromélico
3434,HP:0005070,Luxación proximal de la cabeza radial
3435,HP:0005072,Hiperextensibilidad en las muñecas
3436,HP:0005084,Luxación anterior de la cabeza radial
3437,HP:0005085,Disminución de la extensión/flexión de la rodilla
3438,HP:0005086,Osteoartritis de rodilla
3439,HP:0005089,Trabeculación metafisaria anormal
3440,HP:0005090,Inclinación lateral del fémur
3441,HP:0005092,Esclerosis metafisaria en bandas
3442,HP:0005093,Ausencia de la epífisis radial proximal
3443,HP:0005096,Incurvación del fémur distal
3444,HP:0005100,Parto prematuro por rotura prematura de membranas fetales
3445,HP:0005101,Discapacidad auditiva/hipoacusia para frecuencias altas
3446,HP:0005102,Degeneración coclear
3447,HP:0005103,Calcificación del cartílago auricular
3448,HP:0005104,Tabique nasal hipoplásico
3449,HP:0005105,Morfología nasal anormal
3450,HP:0005106,Anomalía de los platillos vertebrales
3451,HP:0005107,Anomalía del sacro
3452,HP:0005108,Anomalía del disco intervertebral
3453,HP:0005109,Anomalía del tendón de Aquiles
3454,HP:0005110,Fibrilación auricular
3455,HP:0005112,Dilatación de la aorta abdominal
3456,HP:0005113,Dilatación del arco aórtico
3457,HP:0005115,Arritmia supraventricular
3458,HP:0005116,Tortuosidad arterial
3459,HP:0005117,Presión arterial diastólica elevada
3460,HP:0005120,Anomalía de la aurícula cardíaca
3461,HP:0005121,Festoneado posterior de los cuerpos vertebrales
3462,HP:0005129,Hipertrofia congénita del ventrículo izquierdo
3463,HP:0005132,Constricción pericárdica
3464,HP:0005133,Dilatación del ventrículo derecho
3465,HP:0005134,Válvula pulmonar ausente
3466,HP:0005135,Anomalías de la onda T en el ECG
3467,HP:0005136,Calcificación precoz del anillo mitral
3468,HP:0005143,Origen anómalo de la arteria pulmonar derecha desde la aorta ascendente
3469,HP:0005144,Hipertrofia septal ventricular izquierda
3470,HP:0005145,Estenosis de la arteria coronaria
3471,HP:0005146,Calcificación de la válvula cardíaca
3472,HP:0005147,Ectopia ventricular bidireccional
3473,HP:0005148,Defectos de la válvula pulmonar
3474,HP:0005150,Conducción atrioventricular anormal
3475,HP:0005151,Coartación de la aorta preductal
3476,HP:0005152,Cardiomiopatía oncocítica
3477,HP:0005155,Ritmos de escape ventriculares
3478,HP:0005156,Atrio izquierdo hipoplásico
3479,HP:0005157,Miocardiopatía hipertrófica concéntrica
3480,HP:0005160,Retorno venoso pulmonar total anómalo
3481,HP:0005162,Deterioro de la función ventricular izquierda
3482,HP:0005164,Válvula pulmonar displásica
3483,HP:0005165,Intervalo pr acortado
3484,HP:0005168,Presión de la aurícula derecha elevada
3485,HP:0005170,Bloqueo cardíaco completo con complejos rs amplios
3486,HP:0005172,Bloqueo fascicular posterior izquierdo
3487,HP:0005174,Estenosis aórtica subvalvular membranosa
3488,HP:0005176,Válvula aórtica displásica
3489,HP:0005177,Arterioesclerosis prematura
3490,HP:0005178,Bloqueo cardíaco completo con complejos qrs estrechos
3491,HP:0005180,Regurgitación tricuspídea
3492,HP:0005181,Enfermedad de la arteria coronaria prematura
3493,HP:0005182,Válvula pulmonar bicúspide
3494,HP:0005183,Linfangiectasia pericárdica
3495,HP:0005184,Intervalo QTC prolongado
3496,HP:0005185,Disfunción sistólica global
3497,HP:0005186,Hipertrofia sinovial
3498,HP:0005187,Destrucción progresiva de las articulaciones
3499,HP:0005190,Hiperextensibilidad articular proximal de dedo de la mano
3500,HP:0005191,Luxación de rodilla congénita
3501,HP:0005193,Restricción del movimiento de las grandes articulaciones
3502,HP:0005194,Cabezas de los metatarsianos aplanadas
3503,HP:0005195,Artropatía poliarticular
3504,HP:0005197,Rigidez matutina generalizada
3505,HP:0005198,Articulaciones interfalángicas rígidas
3506,HP:0005199,Aplasia de la musculatura de la pared abdominal
3507,HP:0005200,Fibrosis retroperitoneal
3508,HP:0005201,Sistema venoso anómalo esplenoportal
3509,HP:0005202,Infección por helicobacter pylori
3510,HP:0005203,Perforación esofágica espontánea
3511,HP:0005206,Pseudoquiste pancreático
3512,HP:0005207,Hipertrofia gástrica
3513,HP:0005208,Diarrea secretora
3514,HP:0005209,Quistes intrahepáticos del conducto biliar
3515,HP:0005210,Colon hipoplásico
3516,HP:0005211,Malrotación del intestino medio
3517,HP:0005212,Leucoplasia de la mucosa anal
3518,HP:0005213,Calcificación pancreática
3519,HP:0005214,Obstrucción intestinal
3520,HP:0005215,Infestación frecuente por giardia lamblia
3521,HP:0005216,Dificultad para la masticación
3522,HP:0005217,Duplicación de los órganos internos
3523,HP:0005218,Fístula anoperineal
3524,HP:0005219,Ausencia del factor intrínseco
3525,HP:0005220,Neurofibromatosis intestinal múltiple
3526,HP:0005222,Diverticulosis intestinal
3527,HP:0005223,Colon duplicado
3528,HP:0005224,Absceso rectal
3529,HP:0005225,Edema intestinal
3530,HP:0005227,Poliposis colónica adenomatosa
3531,HP:0005229,Ulceración yeyunoileal
